"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","FQ1","WB1","WB2[SQ001]","WB2[SQ002]","WB2[SQ003]","WB2[SQ004]","WB2[SQ005]","WB2[SQ006]","WB3[SQ001]","WB3[SQ002]","WB4[SQ001]","WB4[SQ002]","WB4[SQ003]","WB4[SQ004]","VD000a","VD000","VD001","VD002003","VD004003","VD005013011","VD006","VD008","VD007","VD009","VD010011","VD012013011","VD018","VD014","VD019","VD017021","VD020021","VD015","VD016","VD022","VD099[SQ001]","VD100a","VD100","VD121","VD154","VD101","VD122","VD155156","VD109156","VD159","VD123124125","VD115124125","VD130","VD131","VD102","VD111","VD110","VD114144102","VD144102","VD112","VD113125","VD116120","VD135145","VD134145","VD150a151152","VD150b126","VD126","VD141142152","VD151152","VD127","VD128","VD140142152","VD129","VD118120","VD103104","VD107108104","VD138167","VD136","VD166136","VD165147","VD143147","VD146133","VD132133","VD149106","VD148","VD105153106","VD117153106","VD199[SQ001]","VD200a","VD200","VD201","VD216205206","VD202","VD203","VD204205206","VD220221222","VD207","VD213","VD214221222","VD219222","VD215206","VD223210","VD208209210","VD224225212209210","VD226","VD227212209210","VD218225212209210","VD217","VD211","VD299[SQ001]","SP1","SP2","SP3","SP4[SQ002]","SP4[SQ006]","SP4[SQ001]","SP4[SQ003]","SP4[SQ004]","SP4[SQ005]","SP4[SQ007]","PD1","PD2","PD3[SQ001]","PD3[SQ002]","PD3[SQ003]","PD3[SQ004]","PD3[SQ005]","PD4[SQ001]","PD4[SQ002]","PD5","D3"
"409","2021-02-10 22:32:08","104","de","210975748","2021-02-10 19:27:00","2021-02-10 22:32:08","","2","A1","A1","A3","A3","A4","A2","A3","A2","A4","A4","A4","A5","N","A1","A2","A1","","A1","","","","","","","","","","","A2","","","","A4","Y","A1","A1","A3","","","A2","","","","","","","","","A2","","","A2","","A1","","","","","","","","","","","","","","","A1","","","","A1","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A2","A3","A3","A2","A4","A2","A4","A2","A3","A4","A2","A2","26","","Y","Y","Y","","","26","A20","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612992728  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"411","2021-02-10 20:39:06","104","de","393676401","2021-02-10 19:44:25","2021-02-10 20:39:06","","6","A3","A3","A5","A4","A4","A2","A4","A3","A3","A3","A5","A4","N","A1","A1","","","","A1","","A2","","","A1","","","","","A2","","","","A6","N","A1","A1","A1","","","","","A2","","","","","","","","","","","","","A1","","","","","","A2","","","","","","","","","A1","","A1","","","","","","","","A5","Y","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A3","A3","A2","A3","A3","A4","A4","A3","A4","A4","A3","A2","23","","Y","Y","Y","","54","","A39","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612985946  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"412","2021-02-10 20:10:01","104","de","937703152","2021-02-10 19:45:17","2021-02-10 20:10:01","","7","A4","A5","A3","A3","A5","A4","A5","A5","A4","A1","A2","A1","N","A2","","","A2","","","","","A1","A2","","","A1","A1","","","","","","A4","N","A1","A1","A3","","","A2","","","","","","","","","A2","","","A1","A2","","","","","","A1","A2","","","","","","","","","","A2","","","","","","","","","","A3","Y","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A1","A3","A3","A3","A3","A3","A4","A4","A3","A5","A2","A2","26","","Y","Y","Y","","","2","A38","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612984201  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"413","2021-02-10 20:10:30","104","de","315665716","2021-02-10 19:46:24","2021-02-10 20:10:30","","5","A4","A4","A4","A4","A2","A2","A4","A4","A2","A2","A3","A2","Y","A2","","","A1","A2","","","","","","","","A2","","","","","","","A5","Y","A1","A1","A3","","","A1","","","A2","","","","","","","","","","","","","","","","A1","A2","","","","","","","","","","A2","","","","","","","","","","A5","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A2","A3","A3","A2","A5","A4","A3","A3","A4","A4","A2","A2","26","","Y","Y","Y","","1","7","A41","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612984230  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"414","2021-02-10 20:03:16","104","de","1891194904","2021-02-10 19:51:10","2021-02-10 20:03:16","","0","A1","A5","A3","A3","A3","A5","A3","A4","A2","A2","A4","A2","N","A1","A1","","","","A2","A2","","A1","A2","","","A2","","","","","","","A2","Y","A1","A1","A1","","","","","A1","","","","","","","","","","","","","","A2","","A1","","A1","","","","","","","","","","","","","A2","","","","","","","A3","N","A1","","","","","","","","","","","","","","","A1","","A1","","","A1","A3","A3","A3","A2","A2","A3","A3","A4","A2","A2","A2","18","","","","Y","","0","0","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612983796  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"419","2021-02-10 20:49:14","104","de","446303729","2021-02-10 20:08:38","2021-02-10 20:49:14","","6","A3","A3","A4","A4","A4","A4","A3","A3","A5","A5","A4","A4","N","A1","A1","","","","A1","","A2","","","A2","","A1","A2","","","","","","A6","Y","A2","","","A2","","","","","","","A2","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A2","A3","A3","A3","A2","A3","A4","A2","A5","A3","A3","A2","26","","","Y","Y","","","7","A33","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612986554  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"423","2021-02-10 21:51:18","104","en","695218887","2021-02-10 21:07:44","2021-02-10 21:51:18","","5","A2","A2","A3","A3","A3","A4","A3","A3","A3","A2","A4","A3","Y","A1","A2","A2","","","","","","A1","A2","","","A2","","","","","","","A4","N","A2","","","A2","","","","","","","A2","A1","A1","","","","","","","","","","","","","","","","","","","","A1","","","","A2","","","","","","","","","A5","Y","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A3","A3","A3","A2","A4","A2","A2","A5","A5","A4","A4","A2","31","","","Y","Y","","","3","A13","Thank you for participating in the questionnaire. If you want to be rewarded please email this code with your bank details to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  1612990278     The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"424","2021-02-11 15:51:00","103","de","","2021-02-10 21:22:00","2021-02-10 22:25:00","","3","A2","A2","A4","A4","A4","A3","A4","A1","A5","A5","A5","A5","Y","A1","A1","","","","A1","","A2","","","A1","","","","","A2","","","","A3","Y","A1","A1","A2","","","","","","","A2","","","","","","","","","","","","","","","A2","","","A1","A2","","A1","","","","A2","A1","","A2","","","","","","","","A3","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A1","A2","A2","A1","A3","A2","A1","A1","A2","A1","23","","","Y","Y","","6","23","A17","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612992327  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"425","2021-02-10 21:35:45","104","de","1798052168","2021-02-10 21:24:59","2021-02-10 21:35:45","","6","A4","A1","A2","A3","A4","A2","A4","A2","A2","A4","A4","A2","N","A1","A1","","","","A1","","A1","","","","","","","A1","","","","","A4","Y","A2","","","A2","","","","","","","A1","","","A1","","","","A1","A1","","","","A2","","","","","","","","","","","","","A1","","A1","","","","","","","","A5","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A2","A2","A4","A4","A4","A2","A4","A3","A4","A1","25","","","","Y","","8","2","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612989345  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"426","2021-02-10 22:25:50","104","de","587456146","2021-02-10 21:32:56","2021-02-10 22:25:50","","6","A4","A4","A2","A3","A3","A3","A3","A2","A4","A4","A4","A4","Y","A2","","","A2","","","","","A1","A1","","","","","","A2","","","","A5","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A4","A3","A2","A3","A4","A2","A4","A4","A2","A3","A2","A1","30","","","","Y","","6","","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612992350  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"428","2021-02-10 22:07:37","104","de","1872669370","2021-02-10 21:43:49","2021-02-10 22:07:37","","4","A1","A2","A4","A4","A4","A2","A4","A4","A2","A2","A2","A4","N","A2","","","A1","A2","","","","","","","","A2","","","","","","","A5","N","A2","","","A2","","","","","","","A2","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A6","A2","A3","A2","A5","A4","A4","A2","A2","A2","A1","A1","22","","","","Y","","","3","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612991257  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"429","2021-02-10 22:26:27","104","de","1618209992","2021-02-10 21:51:09","2021-02-10 22:26:27","","3","A1","A2","A4","A4","A3","A2","A2","A3","A5","A4","A4","A4","Y","A1","A1","","","","A2","A2","","A2","","","A1","","","","A1","","","","A5","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A1","","","","","","","","","","","","","","","","","A1","","","","A1","A1","","","","","","","","A4","Y","A1","","","","","","","","","","","","","","","A2","A2","","","","A5","A3","A3","A2","A3","A2","A4","A3","A5","A2","A2","A2","23","","","Y","Y","","","3","A13","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612992387  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"434","2021-02-10 23:27:40","104","de","2141148956","2021-02-10 23:05:23","2021-02-10 23:27:40","","5","A2","A2","A3","A5","A3","A4","A2","A2","A4","A4","A4","A3","Y","A1","A1","","","","A1","","A2","","","A1","","","","","A2","","","","A5","Y","A1","A2","","","","","A2","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A7","Y","A2","A2","","A1","A2","","A2","","","","","","A2","","","","","","","","A3","A3","A3","A2","A4","A3","A2","A1","A2","A4","A2","A1","25","","","","","Y","","","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612996060  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"436","2021-02-10 23:30:13","104","de","358738843","2021-02-10 23:11:49","2021-02-10 23:30:13","","4","A1","A1","A1","A3","A3","A2","A2","A4","A4","A4","A2","A4","Y","A1","A1","","","","A2","A1","","","","","","","","","","","","","A4","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A5","A1","A2","A3","A4","A3","A1","A4","A1","A4","A1","A1","22","","","","Y","","4","1","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1612996213  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"437","2021-02-10 23:43:05","104","en","187631138","2021-02-10 23:22:39","2021-02-10 23:43:05","","1","A5","A5","A4","A4","A3","A4","A5","A5","A2","A2","A4","A4","Y","A1","A2","A1","","A1","","","","","","","","","","","A2","","","","A5","Y","A1","A2","","","","","A2","","","","","","","","A1","A1","","","","","","","","","","","","","","","","","A1","","","","A2","","","","","","","","","A5","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A4","A2","A3","A2","A5","A3","A3","A3","A4","A5","A3","A2","29","","","Y","Y","","23","","A27","Thank you for participating in the questionnaire. If you want to be rewarded please email this code with your bank details to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  1612996985     The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"439","2021-02-11 00:19:25","104","en","1673962179","2021-02-10 23:45:16","2021-02-11 00:19:25","","3","A2","A4","A3","A4","A4","A4","A4","A4","A1","A1","A3","A2","N","A1","A1","","","","A1","","A2","","","A2","","A2","","","","","","","A6","Y","A2","","","A2","","","","","","","A2","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A6","N","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A6","A3","A3","A2","A2","A1","A5","A4","A3","A2","A2","A1","35","","","","Y","","6","0","","Thank you for participating in the questionnaire. If you want to be rewarded please email this code with your bank details to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  1612999165     The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"440","2021-02-11 15:51:00","103","en","","2021-02-10 23:55:00","2021-02-11 00:08:00","","4","A1","A3","A3","A4","A2","A4","A5","A3","A3","A3","A2","A4","N","A1","A1","","","","A2","A2","","A1","A1","","","","","","A1","","","","A3","Y","A2","","","A2","","","","","","","A2","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","N","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A4","A3","A3","A3","A2","A3","A5","A3","A4","A1","A2","A1","28","","","","Y","","4","","","Thank you for participating in the questionnaire. If you want to be rewarded please email this code with your bank details to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  1612998510     The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"441","2021-02-11 00:24:06","104","en","1441022539","2021-02-11 00:04:09","2021-02-11 00:24:06","","4","A1","A4","A2","A3","A4","A4","A4","A3","A4","A5","A4","A4","N","A1","A1","","","","A1","","A2","","","A1","","","","","A2","","","","A5","Y","A1","A1","A2","","","","","","","A1","","","","","","","","","","","","","A1","","","","","","","","","","","","","","","","A1","","","","","","","A4","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A3","A3","A3","A3","A3","A2","A3","A3","A4","A3","A3","A1","30","","","","Y","","14","0","","Thank you for participating in the questionnaire. If you want to be rewarded please email this code with your bank details to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  1612999446     The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"444","2021-02-11 02:38:04","104","de","795605254","2021-02-11 02:00:47","2021-02-11 02:38:04","","6","A1","A5","A4","A5","A4","A4","A3","A2","A4","A5","A2","A4","N","A1","A2","A1","","A2","","","","","","","","A2","","","","","","","A5","Y","A1","A2","","","","","A2","","","","","","","","A1","A1","","","","","","","","","","","","","","","","","A1","","","","A2","","","","","","","","","A6","N","A2","A1","A1","","","","","","","","","","","","","","","","","","A4","A3","A3","A2","A3","A2","A1","A2","A3","A3","A2","A2","22","","","Y","Y","","5","1","A17","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1613007484  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"445","2021-02-11 08:10:50","104","de","1934920761","2021-02-11 07:52:40","2021-02-11 08:10:50","","3","A1","A1","A2","A4","A4","A1","A4","A3","A4","A4","A3","A5","Y","A1","A2","A1","","A2","","","","","","","","A1","A2","","","","","","A3","N","A1","A2","","","","","A1","","A2","","","","","","","","","","","","","","","","A1","A2","","","","","","","","","","A2","","","","","","","","","","A5","Y","A2","A1","A1","","","","","","","","","","","","","","","","","","A2","A3","A3","A3","A3","A2","A4","A2","A5","A2","A2","A2","18","","","","Y","","4","","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1613027450  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
"447","2021-02-11 11:54:07","104","de","1294309631","2021-02-11 10:13:33","2021-02-11 11:54:07","","4","A4","A5","A2","A3","A1","A4","A4","A2","A4","A4","A5","A4","N","A2","","","A2","","","","","A2","","","A2","A2","","","","","","","A5","N","A2","","","A2","","","","","","","A1","","","A2","","","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5","N","A2","A1","A2","","","","","","","","","","","","","","","","","","A5","A3","A3","A3","A4","A4","A4","A1","A4","A4","A1","A2","20","","Y","","Y","","0","0","","Vielen Dank für Ihre Teilnahme am Fragebogen. Wenn Sie ihre Aufwandsentschädigung erhalten möchten, senden Sie diesen Code mit Ihren Bankdaten per E-Mail an gabriele.filomena@uni-muenster.de     Vergessen Sie nicht, Ihren Fragebogen zu versenden!  1613040847  Der Code ist nicht mit Ihren Antworten verknüpft. Es dient nur als Beweis für das Ausfüllen des Fragebogens."
